"su_su_no","plot_plot_no","tree_lucs","lucc","tree_no","tree_or_stump","tree_species_code","tree_species_scientific_name","tree_species_vernacular_name","tree_species_language_code","tree_species_language_variety","other_species","tree_axis_distance","tree_axis_distance_unit_name","tree_left_axis","tree_left_axis_unit_name","tree_right_axis","tree_right_axis_unit_name","diameter","diameter_unit_name","tree_dbh","tree_dbh_unit_name","tree_diameter_height","tree_diameter_height_unit_name","years_since_cut","tree_height","tree_height_unit_name","tree_bole_height","tree_bole_height_unit_name","stem_quality","crown_condition","overall_tree_condition","causative_agent.1.","causative_agent_qualifier.1.","causative_agent.2.","causative_agent_qualifier.2.","causative_agent.3.","causative_agent_qualifier.3.","decomposition_status","branch1_diameter","branch1_diameter_unit_name","branch1_length","branch1_length_unit_name","branch2_diameter","branch2_diameter_unit_name","branch2_length","branch2_length_unit_name","branch3_diameter","branch3_diameter_unit_name","branch3_length","branch3_length_unit_name","branch4_diameter","branch4_diameter_unit_name","branch4_length","branch4_length_unit_name","x_head","y_head","x_utm","y_utm","srs"
872,1,1,"FD",17,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,207,NA,7,NA,0,NA,10,NA,10,NA,0.6,NA,NA,7,NA,0.8,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690832.509272557,1258353.49677448,690825.509272557,1258560.49677448,"EPSG:32635"
872,1,1,"FD",18,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,207,NA,7,NA,0,NA,10,NA,10,NA,0.5,NA,NA,7,NA,0.8,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690832.509272557,1258353.49677448,690825.509272557,1258560.49677448,"EPSG:32635"
872,1,1,"FD",19,"tree","LAN/BAR","Lannea barteri",NA,NA,NA,NA,207,NA,10,NA,0,NA,15,NA,14,NA,1,NA,NA,5,NA,1.3,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690832.509272557,1258353.49677448,690822.509272557,1258560.49677448,"EPSG:32635"
872,1,1,"FD",20,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,210,NA,9,NA,0,NA,18,NA,16,NA,1.3,NA,NA,6,NA,1.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690832.509272557,1258353.49677448,690823.509272557,1258563.49677448,"EPSG:32635"
872,1,1,"FD",21,"tree","DAL/MEL","Dalbergia melanoxylon",NA,NA,NA,NA,223,NA,1,NA,0,NA,31,NA,31,NA,0.3,NA,NA,6,NA,0.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690832.509272557,1258353.49677448,690831.509272557,1258576.49677448,"EPSG:32635"
872,1,1,"FD",22,"tree","ACA/GER/GER","Acacia gerrardii var. gerrardii",NA,NA,NA,NA,235,NA,0,NA,6,NA,14,NA,12,NA,1.3,NA,NA,6,NA,2.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690832.509272557,1258353.49677448,690838.509272557,1258588.49677448,"EPSG:32635"
872,1,1,"FD",23,"tree","ACA/GER/GER","Acacia gerrardii var. gerrardii",NA,NA,NA,NA,235,NA,0,NA,6,NA,13,NA,13,NA,0.7,NA,NA,6,NA,1,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690832.509272557,1258353.49677448,690838.509272557,1258588.49677448,"EPSG:32635"
872,2,1,"FD",1,"tree","ACA/GER/GER","Acacia gerrardii var. gerrardii",NA,NA,NA,NA,5,NA,0,NA,5,NA,33,NA,33,NA,0.3,NA,NA,10,NA,0.4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690822.818833769,1258844.64929657,"EPSG:32635"
872,2,1,"FD",2,"tree","ACA/GER/GER","Acacia gerrardii var. gerrardii",NA,NA,NA,NA,20,NA,2,NA,0,NA,15,NA,14,NA,1.2,NA,NA,7,NA,1.4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690837.818833769,1258851.64929657,"EPSG:32635"
872,2,1,"FD",3,"tree","BAL/AEG","Balanites aegyptiaca",NA,NA,NA,NA,30,NA,6,NA,0,NA,65,NA,63,NA,1.3,NA,NA,15,NA,4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690847.818833769,1258855.64929657,"EPSG:32635"
872,2,1,"FD",4,"tree","DAL/MEL","Dalbergia melanoxylon",NA,NA,NA,NA,63,NA,1,NA,0,NA,29,NA,27,NA,1.3,NA,NA,7,NA,1.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690880.818833769,1258850.64929657,"EPSG:32635"
872,2,1,"FD",5,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,64,NA,3,NA,0,NA,15,NA,13,NA,1.3,NA,NA,8,NA,1.4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690881.818833769,1258852.64929657,"EPSG:32635"
872,2,1,"FD",6,"tree","TMR/IND","Tamarindus indica",NA,NA,NA,NA,68,NA,0,NA,2,NA,65,NA,65,NA,0.5,NA,NA,12,NA,1,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690885.818833769,1258847.64929657,"EPSG:32635"
872,2,1,"FD",7,"tree","ACA/SEY/SEY","Acacia seyal var. seyal",NA,NA,NA,NA,78,NA,9,NA,0,NA,26,NA,24,NA,1.3,NA,NA,9,NA,2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690895.818833769,1258858.64929657,"EPSG:32635"
872,2,1,"FD",8,"tree","DAL/MEL","Dalbergia melanoxylon",NA,NA,NA,NA,92,NA,1,NA,0,NA,29,NA,28,NA,1,NA,NA,7,NA,1.2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690909.818833769,1258850.64929657,"EPSG:32635"
872,2,1,"FD",9,"tree","ANO/LEI","Anogeissus leiocarpus",NA,NA,NA,NA,94,NA,3,NA,0,NA,35,NA,34,NA,1,NA,NA,14,NA,1.1,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690911.818833769,1258852.64929657,"EPSG:32635"
872,2,1,"FD",10,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,113,NA,1,NA,0,NA,26,NA,25,NA,0.6,NA,NA,10,NA,0.7,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690930.818833769,1258850.64929657,"EPSG:32635"
872,2,1,"FD",11,"tree","ACA/SEY/SEY","Acacia seyal var. seyal",NA,NA,NA,NA,114,NA,7,NA,0,NA,13,NA,12,NA,1,NA,NA,6,NA,1.3,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690931.818833769,1258856.64929657,"EPSG:32635"
872,2,1,"FD",12,"tree","ACA/GER/GER","Acacia gerrardii var. gerrardii",NA,NA,NA,NA,114,NA,0,NA,1,NA,27,NA,27,NA,1.3,NA,NA,12,NA,2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690931.818833769,1258848.64929657,"EPSG:32635"
872,2,1,"FD",13,"tree","ANO/LEI","Anogeissus leiocarpus",NA,NA,NA,NA,128,NA,9,NA,0,NA,52,NA,52,NA,0.3,NA,NA,13,NA,0.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690945.818833769,1258858.64929657,"EPSG:32635"
872,2,1,"FD",14,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,152,NA,1,NA,0,NA,13,NA,12,NA,1.3,NA,NA,9,NA,2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690969.818833769,1258850.64929657,"EPSG:32635"
872,2,1,"FD",15,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,152,NA,1,NA,0,NA,11,NA,11,NA,1.3,NA,NA,8,NA,1.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690969.818833769,1258850.64929657,"EPSG:32635"
872,2,1,"FD",16,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,152,NA,1,NA,0,NA,11,NA,10,NA,1.3,NA,NA,7,NA,1.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690969.818833769,1258850.64929657,"EPSG:32635"
872,2,1,"FD",17,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,166,NA,0,NA,1,NA,19,NA,18,NA,1.3,NA,NA,6,NA,2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690983.818833769,1258848.64929657,"EPSG:32635"
872,2,1,"FD",18,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,166,NA,5,NA,0,NA,16,NA,15,NA,1,NA,NA,7,NA,1.2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690983.818833769,1258854.64929657,"EPSG:32635"
872,2,1,"FD",19,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,166,NA,5,NA,0,NA,14,NA,14,NA,1.3,NA,NA,6,NA,1.4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690983.818833769,1258854.64929657,"EPSG:32635"
872,2,1,"FD",20,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,166,NA,5,NA,0,NA,11,NA,11,NA,1.3,NA,NA,6,NA,1.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690983.818833769,1258854.64929657,"EPSG:32635"
872,2,1,"FD",21,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,167,NA,4,NA,0,NA,17,NA,16,NA,0.5,NA,NA,6,NA,0.6,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690984.818833769,1258853.64929657,"EPSG:32635"
872,2,1,"FD",22,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,168,NA,6,NA,0,NA,40,NA,39,NA,0.3,NA,NA,9,NA,0.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690985.818833769,1258855.64929657,"EPSG:32635"
872,2,1,"FD",23,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,168,NA,4,NA,0,NA,31,NA,31,NA,0.3,NA,NA,8,NA,0.4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690985.818833769,1258853.64929657,"EPSG:32635"
872,2,1,"FD",24,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,174,NA,0,NA,8,NA,12,NA,12,NA,1,NA,NA,6,NA,1.2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690991.818833769,1258841.64929657,"EPSG:32635"
872,2,1,"FD",25,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,181,NA,6,NA,0,NA,19,NA,19,NA,0.6,NA,NA,7,NA,0.7,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690998.818833769,1258855.64929657,"EPSG:32635"
872,2,1,"FD",26,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,181,NA,6,NA,0,NA,20,NA,20,NA,0.3,NA,NA,6,NA,0.4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,690998.818833769,1258855.64929657,"EPSG:32635"
872,2,1,"FD",27,"tree","ACA/GER/GER","Acacia gerrardii var. gerrardii",NA,NA,NA,NA,201,NA,0,NA,4,NA,33,NA,33,NA,0.4,NA,NA,12,NA,0.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,691018.818833769,1258845.64929657,"EPSG:32635"
872,2,1,"FD",28,"tree","ACA/MEL","Acacia mellifera",NA,NA,NA,NA,218,NA,9,NA,0,NA,12,NA,12,NA,0.7,NA,NA,9,NA,0.8,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,691035.818833769,1258858.64929657,"EPSG:32635"
872,2,1,"FD",29,"tree","ACA/GER/GER","Acacia gerrardii var. gerrardii",NA,NA,NA,NA,223,NA,0,NA,6,NA,20,NA,20,NA,1.3,NA,NA,9,NA,1.4,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690817.818833769,1258849.64929657,691040.818833769,1258843.64929657,"EPSG:32635"
872,3,1,"FD",1,"tree","ACA/SEY/SEY","Acacia seyal var. seyal",NA,NA,NA,NA,1,NA,5,NA,0,NA,14,NA,12,NA,1.3,NA,NA,6,NA,1.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691326.278447495,1258852.01084406,"EPSG:32635"
872,3,1,"FD",2,"tree","ACA/SEY/SEY","Acacia seyal var. seyal",NA,NA,NA,NA,5,NA,4,NA,0,NA,15,NA,13,NA,1.3,NA,NA,6,NA,2.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691325.278447495,1258848.01084406,"EPSG:32635"
872,3,1,"FD",3,"tree","ACA/SEY/SEY","Acacia seyal var. seyal",NA,NA,NA,NA,5,NA,0,NA,5,NA,14,NA,11,NA,0.5,NA,NA,4,NA,0.8,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691316.278447495,1258848.01084406,"EPSG:32635"
872,3,1,"FD",4,"tree","ALB/AMA","Albizia amara",NA,NA,NA,NA,13,NA,5,NA,0,NA,20,NA,18,NA,1,NA,NA,7,NA,1.2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691326.278447495,1258840.01084406,"EPSG:32635"
872,3,1,"FD",5,"tree","ACA/GER/GER","Acacia gerrardii var. gerrardii",NA,NA,NA,NA,14,NA,5,NA,0,NA,25,NA,24,NA,1.3,NA,NA,4,NA,1.6,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691326.278447495,1258839.01084406,"EPSG:32635"
872,3,1,"FD",6,"tree","ACA/SEY/SEY","Acacia seyal var. seyal",NA,NA,NA,NA,32,NA,3,NA,0,NA,16,NA,14,NA,0.5,NA,NA,5,NA,0.6,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691324.278447495,1258821.01084406,"EPSG:32635"
872,3,1,"FD",7,"tree","ACA/SEY/SEY","Acacia seyal var. seyal",NA,NA,NA,NA,39,NA,7,NA,0,NA,18,NA,16,NA,0.6,NA,NA,6,NA,0.7,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691328.278447495,1258814.01084406,"EPSG:32635"
872,3,1,"FD",8,"tree","ACA/SEY/SEY","Acacia seyal var. seyal",NA,NA,NA,NA,37,NA,0,NA,10,NA,15,NA,13,NA,1,NA,NA,6,NA,1.2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691311.278447495,1258816.01084406,"EPSG:32635"
872,3,1,"FD",9,"tree","ACA/SEY/SEY","Acacia seyal var. seyal",NA,NA,NA,NA,37,NA,4,NA,0,NA,19,NA,16,NA,0.8,NA,NA,6,NA,1,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691325.278447495,1258816.01084406,"EPSG:32635"
872,3,1,"FD",10,"tree","ACA/SEY/SEY","Acacia seyal var. seyal",NA,NA,NA,NA,105,NA,10,NA,0,NA,25,NA,23,NA,0.8,NA,NA,7,NA,1,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691331.278447495,1258748.01084406,"EPSG:32635"
872,3,1,"FD",11,"tree","ACA/GER/GER","Acacia gerrardii var. gerrardii",NA,NA,NA,NA,111,NA,0,NA,2,NA,24,NA,21,NA,1,NA,NA,8,NA,1.2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691319.278447495,1258742.01084406,"EPSG:32635"
872,3,1,"FD",12,"tree","ACA/SEY/SEY","Acacia seyal var. seyal",NA,NA,NA,NA,114,NA,3,NA,0,NA,15,NA,13,NA,1,NA,NA,5,NA,1.1,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691324.278447495,1258739.01084406,"EPSG:32635"
872,3,1,"FD",13,"tree","ACA/SEY/SEY","Acacia seyal var. seyal",NA,NA,NA,NA,121,NA,0,NA,6,NA,24,NA,20,NA,1.3,NA,NA,9,NA,2.3,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691315.278447495,1258732.01084406,"EPSG:32635"
872,3,1,"FD",14,"tree","ACA/SEY/SEY","Acacia seyal var. seyal",NA,NA,NA,NA,125,NA,7,NA,0,NA,1,NA,13,NA,NA,NA,NA,6,NA,1.2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691328.278447495,1258728.01084406,"EPSG:32635"
872,3,1,"FD",15,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,138,NA,0,NA,1,NA,30,NA,27,NA,0.8,NA,NA,7,NA,1,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691320.278447495,1258715.01084406,"EPSG:32635"
872,3,1,"FD",16,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,138,NA,3,NA,0,NA,18,NA,16,NA,0.8,NA,NA,3,NA,1,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691324.278447495,1258715.01084406,"EPSG:32635"
872,3,1,"FD",17,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,138,NA,3,NA,0,NA,20,NA,20,NA,1.3,NA,NA,7,NA,1.8,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691324.278447495,1258715.01084406,"EPSG:32635"
872,3,1,"FD",18,"tree","COM/ACU","Combretum aculeatum",NA,NA,NA,NA,139,NA,2,NA,0,NA,13,NA,12,NA,1,NA,NA,7,NA,1.2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691323.278447495,1258714.01084406,"EPSG:32635"
872,3,1,"FD",19,"tree","ACA/GER/GER","Acacia gerrardii var. gerrardii",NA,NA,NA,NA,147,NA,0,NA,1,NA,18,NA,18,NA,0.8,NA,NA,9,NA,1,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691320.278447495,1258706.01084406,"EPSG:32635"
872,3,1,"FD",20,"tree","ACA/GER/GER","Acacia gerrardii var. gerrardii",NA,NA,NA,NA,154,NA,0,NA,5,NA,15,NA,15,NA,1,NA,NA,8,NA,1.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691316.278447495,1258699.01084406,"EPSG:32635"
872,3,1,"FD",21,"tree","ACA/SEY/SEY","Acacia seyal var. seyal",NA,NA,NA,NA,156,NA,1,NA,0,NA,10,NA,10,NA,1,NA,NA,4,NA,1.1,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691322.278447495,1258697.01084406,"EPSG:32635"
872,3,1,"FD",22,"tree","ACA/GER/GER","Acacia gerrardii var. gerrardii",NA,NA,NA,NA,157,NA,0,NA,2,NA,10,NA,10,NA,1.3,NA,NA,3,NA,1.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691319.278447495,1258696.01084406,"EPSG:32635"
872,3,1,"FD",23,"tree","ACA/GER/GER","Acacia gerrardii var. gerrardii",NA,NA,NA,NA,159,NA,0,NA,2,NA,12,NA,12,NA,1.3,NA,NA,8,NA,2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691319.278447495,1258694.01084406,"EPSG:32635"
872,3,1,"FD",24,"tree","ACA/GER/GER","Acacia gerrardii var. gerrardii",NA,NA,NA,NA,173,NA,3,NA,0,NA,13,NA,13,NA,1.3,NA,NA,9,NA,3,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691324.278447495,1258680.01084406,"EPSG:32635"
872,3,1,"FD",25,"tree","ACA/GER/GER","Acacia gerrardii var. gerrardii",NA,NA,NA,NA,173,NA,3,NA,0,NA,12,NA,12,NA,1.3,NA,NA,7,NA,1.7,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691324.278447495,1258680.01084406,"EPSG:32635"
872,3,1,"FD",26,"tree","ACA/SEY/SEY","Acacia seyal var. seyal",NA,NA,NA,NA,178,NA,2,NA,0,NA,15,NA,14,NA,0.6,NA,NA,8,NA,0.8,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691323.278447495,1258675.01084406,"EPSG:32635"
872,3,1,"FD",27,"tree","ACA/SEY/SEY","Acacia seyal var. seyal",NA,NA,NA,NA,180,NA,0,NA,3,NA,13,NA,12,NA,1.3,NA,NA,7,NA,2.5,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691321.278447495,1258853.01084406,691318.278447495,1258673.01084406,"EPSG:32635"
